Median_of_median_time,Quick_sort_time,
0.548536,0.029416,
0.258624,0.029272,
0.418536,0.029392,
0.288304,0.028544,
0.237464,0.029072,
0.25008,0.029888,
0.27268,0.028744,
0.170392,0.02864,
0.368656,0.028568,
0.333184,0.0288,
0.396384,0.028688,
0.253568,0.028664,
0.410144,0.028568,
0.318656,0.028592,
0.22356,0.028816,
0.2124,0.029168,
0.218936,0.028776,
0.227512,0.028536,
0.39344,0.028688,
0.27472,0.02904,
0.354168,0.028768,
0.26512,0.028512,
0.363736,0.028656,
0.456536,0.02948,
0.321728,0.028592,
0.55704,0.02892,
0.343304,0.029016,
0.210384,0.028744,
0.56744,0.028536,
0.314216,0.028776,
0.378696,0.028976,
0.276168,0.028768,
0.422288,0.028624,
0.189968,0.03,
0.583824,0.029032,
0.560648,0.029168,
0.536944,0.028712,
0.29036,0.028696,
0.293048,0.029184,
0.21784,0.028592,
0.54864,0.028752,
0.299296,0.028536,
0.284232,0.030008,
0.40128,0.02896,
0.3032,0.02896,
0.35944,0.028464,
0.257936,0.028488,
0.252192,0.028672,
0.506048,0.028736,
0.212648,0.028536,
0.3866,0.028928,
0.467072,0.02848,
0.422032,0.028704,
0.258568,0.028792,
0.24452,0.02856,
0.392688,0.02856,
0.488632,0.028592,
0.455552,0.029928,
0.351296,0.028696,
0.16444,0.028944,
0.295232,0.028496,
0.4766,0.028688,
0.301368,0.028936,
0.311048,0.02864,
0.342312,0.028528,
0.299136,0.028864,
0.349696,0.028552,
0.394304,0.028568,
0.306832,0.028824,
0.49816,0.029216,
0.32616,0.028544,
0.46036,0.028584,
0.242248,0.02868,
0.46024,0.029064,
0.375936,0.028552,
0.210152,0.02872,
0.30688,0.028792,
0.238496,0.02908,
0.507288,0.0292,
0.24304,0.02876,
0.23452,0.02884,
0.217064,0.028704,
0.365848,0.028616,
0.503152,0.028568,
0.339552,0.028912,
0.534072,0.028896,
0.386864,0.02916,
0.32328,0.028728,
0.336808,0.028904,
0.249136,0.028888,
0.308536,0.028616,
0.476952,0.028864,
0.280688,0.028632,
0.381824,0.029216,
0.283344,0.029224,
0.528616,0.029216,
0.253168,0.028832,
0.373936,0.028624,
0.351624,0.028696,
0.381112,0.028544,
0.353656,0.028816,
0.21548,0.029024,
0.247528,0.02864,
0.255752,0.028672,
0.271944,0.02912,
0.26204,0.029248,
0.347024,0.029992,
0.274344,0.029648,
0.220352,0.029104,
0.219328,0.02912,
0.402248,0.02896,
0.344176,0.028712,
0.25244,0.028768,
0.253072,0.028584,
0.316376,0.029072,
0.27824,0.029088,
0.313944,0.028848,
0.30336,0.029,
0.206048,0.028936,
0.403232,0.029096,
0.523504,0.02916,
0.229336,0.028616,
0.388032,0.029016,
0.239552,0.02888,
0.221272,0.028776,
0.347272,0.028696,
0.396992,0.029392,
0.207736,0.028552,
0.441872,0.028536,
0.401544,0.028552,
0.380232,0.029136,
0.2952,0.029296,
0.461784,0.029184,
0.253672,0.02912,
0.398736,0.02856,
0.29448,0.028672,
0.226656,0.02888,
0.174304,0.028584,
0.303832,0.028888,
0.505464,0.02916,
0.387216,0.028648,
0.316744,0.028552,
0.25116,0.028552,
0.341848,0.02904,
0.330128,0.028824,
0.428456,0.028552,
0.26952,0.02856,
0.331256,0.028568,
0.385248,0.0286,
0.196768,0.029176,
0.474816,0.028896,
0.351848,0.02864,
0.287728,0.029016,
0.208512,0.029088,
0.36848,0.02936,
0.510088,0.028984,
0.404912,0.029144,
0.285136,0.028608,
0.331912,0.028624,
0.415064,0.028544,
0.49904,0.028616,
0.218272,0.02896,
0.191368,0.028576,
0.350664,0.02992,
0.269672,0.029016,
0.395144,0.02856,
0.331664,0.028784,
0.290664,0.029736,
0.3206,0.028576,
0.405568,0.028768,
0.260704,0.028864,
0.406256,0.029168,
0.527264,0.029968,
0.249392,0.02984,
0.518144,0.029312,
0.43448,0.028624,
0.547744,0.02888,
0.301568,0.028864,
0.267504,0.0288,
0.561232,0.028848,
0.489088,0.028656,
0.3224,0.028944,
0.393312,0.028944,
0.298912,0.028784,
0.246752,0.02896,
0.28552,0.02856,
0.269424,0.028576,
0.300816,0.029184,
0.388704,0.02896,
0.349296,0.028608,
0.312272,0.029136,
0.156448,0.028672,
0.354288,0.029904,
0.293232,0.028512,
0.181168,0.02856,
0.249824,0.028688,
0.157984,0.028752,
0.382704,0.028784,
0.371328,0.028624,
0.549168,0.02864,
0.40872,0.028544,
0.309504,0.02904,
0.44768,0.02904,
0.269504,0.028704,
0.407344,0.02864,
0.29664,0.028928,
0.406384,0.028864,
0.302816,0.028576,
0.231248,0.029088,
0.43952,0.029056,
0.306432,0.028864,
0.482064,0.028704,
0.257936,0.028912,
0.389648,0.02944,
0.437792,0.028624,
0.587248,0.029088,
0.349664,0.028496,
0.283072,0.028592,
0.396032,0.028576,
0.278128,0.028848,
0.3132,0.028592,
0.474016,0.029024,
0.259248,0.029232,
0.414032,0.029056,
0.214544,0.028656,
0.621056,0.029136,
0.30744,0.028432,
0.360704,0.02888,
0.204784,0.029264,
0.190832,0.028544,
0.293504,0.028576,
0.197616,0.029376,
0.28856,0.02888,
0.386496,0.028848,
0.51352,0.028832,
0.515248,0.028992,
0.34272,0.028656,
0.406288,0.028512,
0.391904,0.028464,
0.312896,0.028736,
0.434272,0.02952,
0.274704,0.028944,
0.147632,0.02856,
0.355488,0.0288,
0.329616,0.028512,
0.35728,0.028816,
0.274528,0.028752,
0.230224,0.028528,
0.245328,0.028496,
0.326192,0.0288,
0.333328,0.028912,
0.288128,0.028576,
0.420592,0.028528,
0.27824,0.029072,
0.231616,0.029824,
0.334528,0.028608,
0.553344,0.028864,
0.390512,0.028576,
0.38048,0.028704,
0.286912,0.02856,
0.394464,0.028512,
0.532704,0.028496,
0.602656,0.029056,
0.280224,0.029184,
0.245568,0.028544,
0.248464,0.02856,
0.279392,0.028832,
0.226416,0.029376,
0.253472,0.029152,
0.35696,0.028736,
0.321248,0.028576,
0.391936,0.028528,
0.262624,0.028576,
0.191984,0.028752,
0.421472,0.028704,
0.39864,0.0288,
0.34704,0.028592,
0.321984,0.028736,
0.324368,0.029072,
0.573072,0.028848,
0.34984,0.0288,
0.500688,0.02912,
0.22688,0.02928,
0.282416,0.02856,
0.293616,0.028864,
0.24896,0.028576,
0.217616,0.028848,
0.274048,0.028528,
0.3452,0.028576,
0.174528,0.028544,
0.262368,0.028784,
0.4744,0.028768,
0.234704,0.028768,
0.409952,0.028752,
0.467264,0.028752,
0.323712,0.028624,
0.18504,0.028928,
0.337008,0.028816,
0.372704,0.028672,
0.407344,0.029024,
0.312256,0.02968,
0.268928,0.028512,
0.2484,0.029072,
0.228448,0.028704,
0.412416,0.02864,
0.520848,0.028848,
0.197056,0.028544,
0.421744,0.029008,
0.32024,0.028576,
0.237504,0.028976,
0.21832,0.028672,
0.346208,0.02856,
0.463632,0.02936,
0.328704,0.02904,
0.319728,0.029328,
0.221968,0.029072,
0.318848,0.02896,
0.368144,0.02896,
0.18864,0.02856,
0.552384,0.029056,
0.326336,0.029104,
0.427744,0.02904,
0.309168,0.029072,
0.233424,0.028816,
0.332896,0.028704,
0.406816,0.029168,
0.303872,0.028656,
0.180384,0.028896,
0.458912,0.028528,
0.451168,0.028784,
0.276096,0.028768,
0.315536,0.02856,
0.30328,0.028512,
0.391888,0.029104,
0.356544,0.02856,
0.252016,0.028592,
0.260896,0.02864,
0.56456,0.028544,
0.3228,0.028704,
0.222784,0.028992,
0.24392,0.029536,
0.288896,0.028944,
0.218688,0.02848,
0.163568,0.028528,
0.361024,0.028768,
0.24872,0.029392,
0.305424,0.028528,
0.254656,0.029184,
0.226192,0.0288,
0.342,0.0292,
0.457968,0.028688,
0.25056,0.028448,
0.258768,0.028592,
0.374528,0.028496,
0.536432,0.029264,
0.260672,0.029152,
0.229424,0.02856,
0.181248,0.028624,
0.2996,0.028704,
0.395152,0.029056,
0.52248,0.028912,
0.535344,0.02864,
0.416864,0.029088,
0.401184,0.028976,
0.3536,0.029264,
0.386784,0.029216,
0.293392,0.029568,
0.31664,0.029216,
0.282672,0.02896,
0.226864,0.029808,
0.259088,0.028768,
0.372496,0.028608,
0.29392,0.028656,
0.190256,0.029296,
0.205776,0.02872,
0.326272,0.028928,
0.244464,0.028752,
0.25352,0.029776,
0.349488,0.028576,
0.3276,0.028944,
0.374352,0.028592,
0.4756,0.028608,
0.374464,0.028592,
0.599456,0.0288,
0.379888,0.028944,
0.523424,0.02904,
0.362496,0.029008,
0.285456,0.0292,
0.442096,0.029296,
0.31264,0.028816,
0.387856,0.02872,
0.443808,0.02872,
0.235792,0.028864,
0.4084,0.029088,
0.352912,0.029168,
0.243552,0.028672,
0.292928,0.028736,
0.197504,0.028576,
0.571136,0.029312,
0.362,0.028592,
0.411744,0.029328,
0.19744,0.028576,
0.22472,0.02904,
0.205552,0.029952,
0.242992,0.028528,
0.456704,0.028592,
0.173488,0.028576,
0.28768,0.02864,
0.287872,0.028672,
0.364032,0.029216,
0.43,0.028816,
0.409056,0.028864,
0.290224,0.028576,
0.256864,0.028816,
0.174048,0.028544,
0.229408,0.028704,
0.268624,0.028656,
0.283088,0.028576,
0.207808,0.029072,
0.33752,0.029056,
0.398064,0.029136,
0.272736,0.02856,
0.409152,0.029216,
0.43944,0.029136,
0.28504,0.028576,
0.529984,0.029424,
0.426192,0.028704,
0.528864,0.028864,
0.392304,0.028704,
0.416496,0.02856,
0.238816,0.028544,
0.297328,0.029344,
0.277424,0.028896,
0.3628,0.028592,
0.212336,0.029072,
0.2828,0.029024,
0.20584,0.028512,
0.416992,0.028992,
0.318016,0.02904,
0.340272,0.028528,
0.400928,0.028672,
0.213648,0.02888,
0.34728,0.02864,
0.24616,0.02936,
0.331776,0.028448,
0.369744,0.028592,
0.168832,0.029344,
0.499248,0.0288,
0.316272,0.028768,
0.472688,0.028928,
0.188256,0.029152,
0.339984,0.02888,
0.177184,0.028976,
0.330368,0.028832,
0.442448,0.02896,
0.32176,0.029376,
0.252864,0.029024,
0.19672,0.028832,
0.366448,0.028592,
0.21392,0.02904,
0.320496,0.029264,
0.34392,0.029392,
0.445712,0.02904,
0.195952,0.029056,
0.31632,0.028544,
0.34152,0.028832,
0.29672,0.028544,
0.42608,0.028656,
0.366624,0.02856,
0.316096,0.028544,
0.513968,0.028528,
0.34616,0.028848,
0.528752,0.028704,
0.280896,0.028816,
0.497408,0.02872,
0.198176,0.028944,
0.233984,0.028496,
0.359952,0.028576,
0.366752,0.02912,
0.251952,0.028816,
0.259376,0.028528,
0.48776,0.02984,
0.359744,0.029072,
0.271344,0.029008,
0.358704,0.028848,
0.33752,0.028736,
0.300352,0.028592,
0.391136,0.028624,
0.369392,0.028608,
0.3556,0.028688,
0.264208,0.028816,
0.331456,0.028976,
0.416912,0.029088,
0.353328,0.029184,
0.32272,0.02976,
0.435008,0.028672,
0.39184,0.029248,
0.481184,0.029216,
0.32,0.028752,
0.328976,0.029104,
0.377088,0.028976,
0.4456,0.029552,
0.43712,0.02864,
0.472096,0.028752,
0.274816,0.028752,
0.28968,0.02872,
0.26872,0.028816,
0.323296,0.02856,
0.328848,0.0288,
0.306768,0.028576,
0.266816,0.02856,
0.334576,0.0288,
0.18464,0.028592,
0.311696,0.028896,
0.292544,0.028992,
0.40904,0.029424,
0.206112,0.02904,
0.30008,0.028752,
0.331968,0.028528,
0.343888,0.029232,
0.2556,0.029392,
0.31008,0.028912,
0.42096,0.028832,
0.35928,0.028576,
0.657712,0.028608,
0.367632,0.02872,
0.346352,0.029616,
0.16656,0.028608,
0.3688,0.028832,
0.240672,0.028688,
0.296928,0.028816,
0.23216,0.028576,
0.208528,0.02864,
0.26928,0.03,
0.299408,0.028656,
0.644864,0.028944,
0.203472,0.029904,
0.204512,0.028736,
0.216,0.02864,
0.2896,0.028512,
0.423904,0.02848,
0.23264,0.028544,
0.27584,0.028992,
0.268864,0.028832,
0.184672,0.02848,
0.304864,0.028672,
0.402368,0.02912,
0.217856,0.028928,
0.176288,0.028544,
0.4224,0.028576,
0.364256,0.028544,
0.290912,0.02848,
0.178944,0.029088,
0.403456,0.028448,
0.280448,0.0288,
0.189888,0.028608,
0.309504,0.028704,
0.305536,0.028544,
0.325216,0.029312,
0.250496,0.028544,
0.317824,0.029056,
0.211808,0.029056,
0.252064,0.02864,
0.320064,0.029312,
0.4248,0.028736,
0.240832,0.029376,
0.206848,0.028768,
0.268288,0.028768,
0.286912,0.028512,
0.256608,0.028864,
0.321472,0.029088,
0.291776,0.028864,
0.27264,0.028576,
0.5336,0.02912,
0.295776,0.028704,
0.329152,0.028608,
0.231328,0.029088,
0.383264,0.028832,
0.35616,0.02896,
0.281664,0.029408,
0.19776,0.02896,
0.382016,0.028672,
0.243136,0.028544,
0.207488,0.029344,
0.237696,0.028512,
0.212448,0.028576,
0.34,0.028672,
0.227456,0.028864,
0.376256,0.02848,
0.368448,0.028672,
0.357728,0.029056,
0.4616,0.028832,
0.196832,0.028704,
0.166016,0.028992,
0.528608,0.028768,
0.376768,0.028736,
0.460224,0.028544,
0.34016,0.028576,
0.351008,0.029152,
0.300256,0.029088,
0.298592,0.028544,
0.385728,0.0288,
0.406432,0.0288,
0.534944,0.02848,
0.427744,0.0288,
0.298784,0.028608,
0.261504,0.028576,
0.317088,0.02848,
0.214912,0.028736,
0.20992,0.028608,
0.244256,0.029376,
0.417344,0.028512,
0.382656,0.02896,
0.3328,0.02912,
0.237408,0.028512,
0.629792,0.028576,
0.23984,0.02864,
0.339424,0.029056,
0.395104,0.028608,
0.227328,0.028576,
0.291264,0.028544,
0.29136,0.028864,
0.311104,0.028768,
0.18608,0.028576,
0.269632,0.028512,
0.185728,0.02912,
0.403104,0.028512,
0.177984,0.028544,
0.557152,0.028544,
0.269504,0.029088,
0.355136,0.029216,
0.187328,0.02848,
0.157216,0.028544,
0.206784,0.02848,
0.339104,0.028672,
0.243616,0.028608,
0.385344,0.028704,
0.311456,0.028832,
0.281888,0.028704,
0.283424,0.028544,
0.37312,0.028544,
0.158464,0.02912,
0.231904,0.028544,
0.462176,0.029824,
0.388224,0.029184,
0.255072,0.028896,
0.744192,0.028832,
0.298656,0.029056,
0.233504,0.028736,
0.391328,0.028672,
0.22848,0.028544,
0.41408,0.028928,
0.238656,0.028672,
0.447232,0.028928,
0.21696,0.0288,
0.297312,0.028992,
0.244672,0.028576,
0.314176,0.028672,
0.257216,0.029088,
0.44048,0.029216,
0.398272,0.028672,
0.260224,0.02928,
0.3144,0.02912,
0.512896,0.02896,
0.28896,0.028608,
0.266048,0.029376,
0.298208,0.028992,
0.253216,0.029248,
0.24624,0.0288,
0.564256,0.029152,
0.184128,0.028896,
0.28768,0.028768,
0.371264,0.029024,
0.32352,0.028608,
0.4528,0.028864,
0.24176,0.0288,
0.327968,0.028896,
0.38352,0.028608,
0.402848,0.028768,
0.388672,0.029088,
0.26592,0.028544,
0.419424,0.028704,
0.256608,0.028768,
0.449376,0.029056,
0.404256,0.02928,
0.310528,0.028608,
0.451424,0.02864,
0.357312,0.028544,
0.53072,0.0288,
0.205312,0.028704,
0.337632,0.028576,
0.538528,0.028832,
0.281504,0.028512,
0.367424,0.028704,
0.3296,0.029504,
0.34384,0.028544,
0.400576,0.029408,
0.316192,0.029184,
0.2368,0.02896,
0.210688,0.028832,
0.254208,0.02912,
0.32336,0.02912,
0.302048,0.028896,
0.192032,0.028768,
0.2992,0.028544,
0.374976,0.028576,
0.336064,0.0288,
0.28416,0.028928,
0.46656,0.028704,
0.362848,0.028864,
0.357728,0.029056,
0.360064,0.028576,
0.23808,0.028576,
0.39136,0.028768,
0.33728,0.029056,
0.310176,0.028576,
0.283744,0.028576,
0.352608,0.029248,
0.410016,0.028672,
0.382336,0.029344,
0.356928,0.02864,
0.28592,0.028544,
0.32176,0.028576,
0.209728,0.028928,
0.421344,0.029376,
0.553888,0.029184,
0.19888,0.0288,
0.365728,0.029184,
0.2968,0.029216,
0.3784,0.028832,
0.537184,0.028832,
0.4544,0.02912,
0.380096,0.029152,
0.377504,0.028544,
0.221536,0.029248,
0.360672,0.028512,
0.403648,0.028896,
0.359584,0.028576,
0.370048,0.028544,
0.283968,0.028544,
0.18832,0.0288,
0.365088,0.02864,
0.351744,0.02864,
0.23104,0.02928,
0.261376,0.029312,
0.22176,0.02928,
0.383904,0.029024,
0.192032,0.028896,
0.247168,0.028544,
0.185472,0.029184,
0.450048,0.029184,
0.313536,0.028544,
0.28528,0.028512,
0.291456,0.028768,
0.35232,0.029152,
0.336384,0.028864,
0.238784,0.029216,
0.322976,0.028512,
0.492704,0.028544,
0.543904,0.028928,
0.250208,0.029024,
0.507552,0.028512,
0.44128,0.028544,
0.340224,0.028544,
0.30048,0.028672,
0.342432,0.029024,
0.274272,0.02896,
0.275104,0.028768,
0.237056,0.02912,
0.376448,0.028896,
0.418304,0.02912,
0.48096,0.028864,
0.357696,0.029856,
0.20432,0.030464,
0.507712,0.028768,
0.249376,0.02896,
0.356928,0.028576,
0.355232,0.028512,
0.22128,0.028544,
0.254176,0.028576,
0.299744,0.029184,
0.286816,0.028576,
0.44976,0.028736,
0.406464,0.028544,
0.533088,0.028512,
0.255072,0.028576,
0.292992,0.028512,
0.336,0.028544,
0.237696,0.028576,
0.248896,0.028832,
0.429664,0.028768,
0.354176,0.02864,
