Median_of_median_time,Quick_sort_time,
0.768192,0.090592,
1.30832,0.090752,
1.11616,0.090144,
0.637216,0.090624,
1.25264,0.09056,
0.650496,0.090816,
0.998016,0.090432,
1.33354,0.091008,
0.795008,0.090112,
1.2255,0.090464,
1.20115,0.091136,
0.828832,0.090752,
0.915488,0.090656,
0.988,0.090944,
0.819648,0.091168,
1.13126,0.090304,
1.59053,0.090528,
1.39072,0.093024,
1.2504,0.090848,
0.667552,0.095872,
1.00502,0.091232,
0.902176,0.094944,
0.790528,0.090912,
0.700064,0.0904,
0.6176,0.090816,
1.35648,0.090624,
0.787552,0.09056,
0.7632,0.094944,
1.01632,0.090688,
1.06426,0.090432,
0.769344,0.090496,
0.907264,0.090752,
0.957824,0.090624,
1.22912,0.090176,
1.39578,0.09056,
1.12851,0.090432,
1.57997,0.090624,
1.18707,0.090496,
1.30074,0.090624,
1.23213,0.090688,
1.04698,0.094976,
0.857216,0.0912,
0.838656,0.094976,
0.808384,0.090688,
0.940608,0.090944,
1.13434,0.090368,
0.998208,0.091008,
1.62854,0.090368,
1.05568,0.090112,
1.15584,0.09088,
0.879168,0.09056,
1.24346,0.090688,
1.22694,0.09056,
0.946624,0.09088,
0.803712,0.090496,
1.22976,0.09056,
0.5536,0.090368,
1.28352,0.090496,
1.00403,0.09024,
0.842368,0.091648,
0.623616,0.091136,
0.721792,0.09056,
1.06304,0.09056,
1.17082,0.091072,
0.945728,0.09024,
0.688832,0.09024,
0.896832,0.091392,
0.97504,0.090688,
0.879552,0.090688,
1.13414,0.090944,
1.52499,0.091136,
0.751424,0.090432,
0.81312,0.091456,
1.37254,0.09088,
0.893952,0.09088,
1.07616,0.090496,
1.07302,0.090304,
1.59654,0.090368,
1.42362,0.090368,
1.1504,0.090944,
1.45856,0.090944,
1.16365,0.090624,
0.760064,0.095168,
0.8768,0.09056,
1.16358,0.090688,
1.56998,0.094912,
0.981248,0.090496,
0.750912,0.090688,
1.17734,0.090688,
1.11827,0.090688,
1.39072,0.090752,
0.763904,0.09088,
1.00589,0.09056,
1.03168,0.090176,
1.08,0.09024,
1.10042,0.091264,
0.891968,0.090368,
0.905024,0.090432,
0.86944,0.090752,
1.12384,0.093056,
1.56934,0.091072,
0.900864,0.090432,
0.884928,0.090624,
1.00653,0.090496,
1.29075,0.091008,
1.9399,0.0912,
0.927808,0.091328,
0.955712,0.090816,
0.648064,0.091136,
0.825344,0.090304,
0.843072,0.090752,
0.718336,0.090624,
0.688,0.090752,
1.45587,0.090752,
0.97952,0.092224,
0.644672,0.090304,
1.31565,0.090688,
0.892864,0.090944,
0.847104,0.09472,
0.973056,0.090944,
0.76384,0.09056,
1.00717,0.091072,
1.20006,0.090496,
1.23098,0.091072,
0.788608,0.090688,
1.1785,0.090496,
0.687488,0.091648,
0.986688,0.095232,
1.19021,0.090752,
0.683904,0.090112,
1.18163,0.090624,
0.734336,0.09056,
0.819264,0.090688,
0.850624,0.09088,
1.04109,0.09088,
1.41824,0.090304,
0.967168,0.090944,
1.00506,0.09056,
0.736832,0.091072,
1.36186,0.094912,
0.833728,0.094912,
1.17754,0.090752,
0.844224,0.09024,
1.21747,0.09056,
1.33869,0.090496,
1.07584,0.09056,
0.707904,0.090304,
0.643584,0.09056,
1.36544,0.09088,
1.32205,0.090624,
0.967296,0.090752,
0.855232,0.090432,
0.584,0.090624,
0.980864,0.090432,
0.8048,0.090624,
1.92198,0.09056,
1.06099,0.090752,
1.16,0.090496,
1.0537,0.090688,
1.1671,0.090816,
0.764928,0.090688,
0.743744,0.090432,
1.0496,0.090368,
0.799872,0.090304,
0.742208,0.090816,
1.41606,0.090368,
0.825344,0.090496,
1.47296,0.09056,
0.709632,0.090688,
0.91136,0.09088,
1.09126,0.090496,
1.1897,0.09024,
1.11059,0.091008,
1.04378,0.09056,
0.508352,0.090944,
0.484096,0.090432,
1.03296,0.090816,
0.981376,0.090752,
0.733952,0.09056,
1.47354,0.090304,
1.05606,0.090624,
1.27008,0.09056,
1.02829,0.090496,
1.5383,0.090368,
1.50566,0.090624,
1.03725,0.090752,
1.6471,0.090688,
0.869568,0.091072,
0.881024,0.094784,
0.989504,0.090496,
0.627648,0.090304,
1.35424,0.09088,
1.33459,0.090368,
0.695168,0.090304,
1.01549,0.09056,
0.897088,0.090752,
0.640704,0.090496,
1.32301,0.09056,
1.20096,0.090432,
0.605888,0.090176,
0.719488,0.090624,
1.33862,0.090496,
0.801664,0.090112,
0.7184,0.090752,
0.479744,0.090688,
0.869312,0.090496,
1.14483,0.090432,
1.41107,0.090496,
0.645376,0.09056,
0.63712,0.090304,
0.745088,0.091072,
1.0784,0.090368,
1.24282,0.090432,
0.66464,0.090624,
0.7936,0.09056,
1.12422,0.090688,
0.910336,0.090624,
1.66195,0.090752,
0.8128,0.091008,
0.850432,0.090304,
0.953408,0.090432,
0.69216,0.094656,
0.545088,0.090944,
2.14803,0.090432,
0.969088,0.091328,
0.958976,0.09088,
0.882112,0.091072,
1.02445,0.090944,
0.798592,0.09056,
0.81728,0.091328,
0.928384,0.090624,
1.22234,0.090944,
0.966016,0.090816,
0.947968,0.09088,
0.997248,0.09056,
1.10707,0.090816,
0.674304,0.094528,
0.835136,0.092672,
0.802496,0.090624,
0.476224,0.090432,
1.35386,0.0912,
0.64896,0.090368,
1.15872,0.091136,
0.718272,0.090496,
1.21446,0.091072,
1.28614,0.091072,
1.21984,0.090496,
1.50272,0.091008,
0.908032,0.090432,
1.2327,0.09056,
1.11462,0.090432,
0.959232,0.090304,
1.42938,0.09056,
1.36102,0.091008,
0.801664,0.090752,
1.27642,0.090432,
0.979584,0.090432,
1.29971,0.090944,
0.603008,0.09056,
0.691968,0.090048,
0.731264,0.091264,
0.85152,0.090688,
1.17222,0.092032,
1.00941,0.090816,
1.63635,0.091136,
0.680192,0.090624,
0.795712,0.091136,
0.914496,0.094912,
1.44096,0.091904,
1.18099,0.090688,
1.05338,0.090432,
1.57965,0.090752,
0.533952,0.090752,
1.0688,0.090432,
1.22509,0.090688,
1.00646,0.092672,
1.47846,0.091072,
0.769856,0.090432,
1.3728,0.09088,
0.63648,0.09024,
0.735552,0.09024,
0.91136,0.090816,
0.520768,0.090944,
0.780416,0.090816,
1.34368,0.091904,
1.04934,0.090496,
1.3776,0.09024,
1.23123,0.090432,
1.48288,0.091648,
0.660608,0.090176,
0.740992,0.091584,
1.47712,0.091008,
1.17101,0.090688,
0.69376,0.09024,
1.0471,0.09024,
0.855872,0.09024,
0.987904,0.090688,
0.624832,0.090624,
0.752064,0.090496,
0.95936,0.090496,
0.628224,0.091328,
0.933184,0.090688,
0.766208,0.090624,
0.928576,0.090496,
0.536192,0.090304,
1.56858,0.090624,
0.79616,0.092096,
1.65728,0.090496,
0.814976,0.090752,
0.996928,0.09056,
1.16032,0.090816,
1.19635,0.090752,
1.36621,0.090752,
0.838848,0.091328,
1.02118,0.090368,
1.1216,0.090496,
0.778048,0.091584,
0.74976,0.09088,
0.81056,0.091008,
1.10669,0.09088,
1.11258,0.090752,
1.47181,0.09088,
1.00755,0.091008,
0.9456,0.09056,
1.14637,0.090816,
0.946368,0.089984,
0.938496,0.090368,
0.613248,0.090432,
1.11373,0.091072,
1.59091,0.090624,
1.16794,0.090624,
0.59008,0.090624,
1.30579,0.091008,
1.20806,0.091008,
0.923136,0.090432,
1.07027,0.090688,
0.84864,0.09088,
0.695424,0.09056,
0.782016,0.090496,
1.00781,0.090752,
0.662464,0.090368,
1.05222,0.090816,
0.567616,0.090816,
0.459968,0.093312,
1.30349,0.090752,
0.766656,0.09088,
1.11245,0.090688,
0.67168,0.091264,
0.979392,0.090688,
0.914624,0.09056,
1.18701,0.09056,
0.913088,0.090752,
0.794496,0.091904,
0.795776,0.09152,
1.36787,0.090624,
1.3065,0.09056,
1.09101,0.090816,
0.672704,0.09056,
0.841088,0.090752,
0.821184,0.091072,
0.771712,0.091456,
0.771264,0.09056,
0.840064,0.090624,
0.880768,0.090752,
1.07437,0.090624,
1.33478,0.090688,
0.774528,0.090688,
0.625088,0.094848,
0.878976,0.090624,
0.72544,0.090688,
1.52467,0.090368,
1.09613,0.090496,
1.07981,0.090816,
0.935296,0.090432,
1.23424,0.09088,
0.779008,0.090688,
0.82496,0.090624,
1.29434,0.090688,
0.796096,0.090368,
1.04102,0.090816,
0.96832,0.09088,
0.958016,0.090624,
0.76416,0.090688,
1.27072,0.090944,
0.785728,0.090688,
0.773568,0.090496,
1.00819,0.09088,
0.865792,0.091712,
1.0153,0.090112,
0.704704,0.090368,
1.23552,0.09024,
0.64416,0.090176,
1.47008,0.090304,
1.30784,0.090304,
0.84352,0.091072,
1.06048,0.090752,
1.14822,0.09088,
1.60768,0.091392,
0.76896,0.090432,
1.1984,0.090752,
0.805568,0.091584,
1.12557,0.090752,
1.36736,0.091008,
0.797312,0.090688,
0.582208,0.090496,
2.0185,0.090752,
1.33734,0.094016,
1.24198,0.090688,
1.05171,0.090688,
1.15718,0.09024,
1.30733,0.090368,
1.89555,0.090816,
0.664384,0.090688,
1.49824,0.09056,
0.792448,0.090624,
0.60672,0.090688,
0.911808,0.091072,
1.39808,0.090496,
1.02291,0.090944,
1.14144,0.091456,
0.586688,0.090304,
0.876224,0.09056,
1.2825,0.090944,
1.25882,0.091072,
0.811456,0.090816,
1.35846,0.090752,
0.554112,0.090944,
0.639168,0.090688,
1.05542,0.090624,
1.36557,0.094784,
1.11078,0.09056,
0.694208,0.090624,
1.14554,0.090368,
0.737152,0.090688,
0.927552,0.09056,
1.3337,0.090624,
0.906752,0.090432,
1.29453,0.090368,
1.42912,0.090752,
0.662976,0.090624,
1.0976,0.090624,
0.628608,0.094912,
0.921728,0.090944,
1.15347,0.090496,
0.890304,0.090368,
0.852224,0.095168,
0.777216,0.091008,
0.955392,0.090944,
0.966016,0.090944,
0.6608,0.090688,
1.20621,0.091136,
0.940736,0.091264,
1.53587,0.09088,
0.66208,0.090688,
0.936768,0.091008,
1.2743,0.09088,
0.561792,0.091072,
0.601344,0.090432,
0.49696,0.09088,
0.537024,0.090944,
1.43648,0.091008,
0.819648,0.090624,
0.83008,0.090816,
1.10394,0.090752,
0.8208,0.090496,
1.14278,0.090432,
0.868096,0.090688,
1.34387,0.090752,
0.865984,0.090752,
1.43872,0.090624,
0.848448,0.09056,
0.780096,0.090496,
0.9616,0.091008,
1.07546,0.090432,
0.948416,0.091136,
0.850496,0.09088,
0.84928,0.090176,
0.926208,0.090304,
1.30304,0.09088,
1.15155,0.090752,
1.4201,0.091136,
1.08384,0.09024,
1.43539,0.090944,
0.967424,0.09472,
0.908544,0.09056,
1.03066,0.090816,
0.706048,0.091008,
0.802496,0.090624,
1.8073,0.091136,
1.14835,0.090624,
0.69664,0.091008,
0.617472,0.090496,
1.49696,0.09024,
1.12064,0.090304,
0.744704,0.090432,
0.913344,0.090752,
1.33747,0.091008,
1.20282,0.090304,
0.586624,0.090624,
1.60922,0.090432,
0.819776,0.090688,
1.51168,0.090496,
1.3376,0.090944,
0.914048,0.090368,
1.68608,0.090432,
0.84352,0.090752,
0.91008,0.090816,
1.09773,0.090752,
0.658304,0.092672,
0.638016,0.090304,
1.08205,0.090688,
1.44467,0.092032,
0.944128,0.090752,
0.865344,0.090496,
0.724608,0.095232,
0.848128,0.094976,
1.03424,0.090496,
1.11578,0.091008,
0.626304,0.090624,
1.41901,0.092032,
1.51411,0.090496,
1.1063,0.094464,
0.846336,0.090624,
1.1424,0.09088,
0.965248,0.090496,
0.71872,0.090368,
1.41696,0.090368,
0.669824,0.095104,
1.31315,0.090496,
0.861952,0.090624,
1.07968,0.091136,
1.37485,0.090624,
0.788992,0.090496,
0.690688,0.09088,
1.54765,0.090752,
1.45498,0.090112,
0.8928,0.09088,
0.845952,0.090496,
0.929792,0.09088,
0.905984,0.090496,
1.16147,0.090496,
